id_campo,estado,fecha_captura,red_mean,red_std,red_min,red_max,green_mean,green_std,green_min,green_max,blue_mean,blue_std,blue_min,blue_max,nir08_mean,nir08_std,nir08_min,nir08_max,swir16_mean,swir16_std,swir16_min,swir16_max,swir22_mean,swir22_std,swir22_min,swir22_max,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,gndvi_mean,gndvi_std,gndvi_min,gndvi_max,ndmi_mean,ndmi_std,ndmi_min,ndmi_max,msi_mean,msi_std,msi_min,msi_max,lat,lon,diff_ndvi,diff_ndmi
Heatwave_Spain_2022_6,enfermo_estres,2022-07-10,13354.453125,1485.0433349609375,9010.0,18014.0,11407.48828125,897.481201171875,8909.0,13940.0,9807.5595703125,527.4741821289062,7927.0,11359.0,18505.35546875,1471.850830078125,10096.0,22459.0,20351.599609375,2043.16650390625,10009.0,26641.0,15956.4326171875,1819.513671875,8893.0,22953.0,0.1628982573747635,0.030372267588973045,0.03194153308868408,0.30285948514938354,0.23704345524311066,0.02228279784321785,0.05128338560461998,0.32471343874931335,-0.04639890417456627,0.04010933265089989,-0.1252710074186325,0.14574140310287476,1.1009236574172974,0.08604342490434647,0.7455946207046509,1.2864224910736084,38.453197749844975,-4.4894857324635025,-0.016762912,-0.030003231
Heatwave_Spain_2022_7,enfermo_estres,2022-07-10,11335.1357421875,1290.8626708984375,9307.0,16286.0,10314.2568359375,732.4678955078125,9266.0,13086.0,9134.123046875,437.6849365234375,8363.0,10734.0,15925.6396484375,1444.84033203125,13561.0,21210.0,17702.650390625,1884.9501953125,14026.0,24349.0,14154.609375,1534.477783203125,11039.0,19822.0,0.1692882925271988,0.025719888508319855,0.09679091721773148,0.2699819505214691,0.21302111446857452,0.019691359251737595,0.14915280044078827,0.26904383301734924,-0.0521073080599308,0.028275970369577408,-0.10870732367038727,0.07424411177635193,1.1117746829986572,0.06148572266101837,0.861774206161499,1.243931770324707,38.4921286547637,-4.542086236948651,0.008377373,-0.0046041794
Heatwave_Spain_2022_8,enfermo_estres,2022-07-10,9384.2119140625,867.6574096679688,8268.0,13631.0,9346.845703125,543.595458984375,8695.0,11937.0,8418.1337890625,425.70391845703125,7775.0,10388.0,16731.95703125,1299.026611328125,14279.0,20188.0,14226.5400390625,1690.7442626953125,12038.0,21283.0,11330.9892578125,1589.35791015625,9254.0,18399.0,0.2806607782840729,0.06184793636202812,0.12568551301956177,0.40458014607429504,0.2818281054496765,0.04871891066431999,0.16019417345523834,0.38217172026634216,0.08225845545530319,0.07548528909683228,-0.1260157823562622,0.23096342384815216,0.857319712638855,0.1342969387769699,0.624743640422821,1.2883708477020264,38.53491986498231,-4.508006457971551,0.0072173476,0.003818646
Heatwave_Spain_2022_9,enfermo_estres,2022-07-10,9276.4140625,1098.46533203125,8291.0,14543.0,9201.82421875,692.4658203125,8577.0,12330.0,8203.447265625,530.7597045898438,7674.0,10329.0,16105.041015625,886.7926025390625,14622.0,20019.0,12700.466796875,2695.81689453125,9903.0,22979.0,10432.5732421875,2025.9521484375,8482.0,19485.0,0.27054864168167114,0.050474829971790314,0.07731039822101593,0.3725337088108063,0.27296578884124756,0.035345569252967834,0.13155575096607208,0.36411428451538086,0.1265302151441574,0.08873917907476425,-0.12240511924028397,0.2529522776603699,0.7875077724456787,0.15478120744228363,0.5962299704551697,1.2789558172225952,38.53484076123384,-4.4527858528524975,0.0019748807,-0.0010211766
Heatwave_Spain_2022_10,enfermo_estres,2022-07-10,11921.7138671875,1466.251220703125,8616.0,15664.0,10695.7705078125,820.0590209960938,8841.0,13034.0,9294.59765625,540.8443603515625,7984.0,10643.0,17344.998046875,1113.8603515625,14764.0,21869.0,17918.9921875,2115.612060546875,13026.0,23525.0,14551.3271484375,1854.0501708984375,10000.0,19598.0,0.18742874264717102,0.04735756292939186,0.09628506749868393,0.3948163092136383,0.237298384308815,0.0289678405970335,0.17848481237888336,0.3781186044216156,-0.013870645314455032,0.04520641639828682,-0.09770762920379639,0.19977042078971863,1.0322158336639404,0.08936083316802979,0.6669855713844299,1.2165764570236206,38.502380809895534,-4.491959868999026,0.0012850463,-0.007712435
Heatwave_Spain_2022_11,enfermo_estres,2022-07-10,10343.59375,1063.612548828125,8486.0,14878.0,9943.3330078125,704.6746215820312,8724.0,13052.0,8848.8037109375,471.4102478027344,7956.0,10747.0,16500.939453125,874.5044555664062,13921.0,20156.0,15803.302734375,1752.8697509765625,12047.0,21818.0,12858.3046875,1655.3843994140625,9619.0,18680.0,0.23060710728168488,0.04528171196579933,0.12471520900726318,0.38656821846961975,0.24818378686904907,0.03203333914279938,0.170402392745018,0.3741506040096283,0.023854443803429604,0.0536465160548687,-0.134787917137146,0.19427186250686646,0.95865797996521,0.10063071548938751,0.6746605634689331,1.3115719556808472,38.52335944741403,-4.464682923179285,0.0038877726,-0.0016383287
Heatwave_Spain_2022_12,enfermo_estres,2022-07-10,10584.6728515625,911.0025634765625,8566.0,14110.0,10085.205078125,563.6683959960938,8760.0,12157.0,8939.1494140625,401.7820129394531,8038.0,10468.0,16475.8046875,819.471435546875,14466.0,19157.0,16364.9580078125,1631.90478515625,12468.0,21818.0,13319.1455078125,1488.0245361328125,9898.0,18680.0,0.21849383413791656,0.038772616535425186,0.12916013598442078,0.3690480589866638,0.24055328965187073,0.027151338756084442,0.170402392745018,0.35302671790122986,0.005215512588620186,0.04645474627614021,-0.134787917137146,0.18098245561122894,0.9938360452651978,0.0914236381649971,0.6935052871704102,1.3115719556808472,38.51853373709452,-4.4713709247027476,0.0073435158,0.0019331463
Heatwave_Spain_2022_13,enfermo_estres,2022-07-10,13111.486328125,1591.0667724609375,9440.0,16582.0,11274.2353515625,895.0379028320312,9290.0,13360.0,9644.3466796875,518.3904418945312,8420.0,10921.0,17947.4453125,1146.525390625,14711.0,20951.0,19676.3984375,2009.520263671875,14441.0,25180.0,15751.4541015625,1803.5594482421875,11354.0,21765.0,0.15815462172031403,0.03665052726864815,0.07229194790124893,0.28038594126701355,0.2287982553243637,0.019626138731837273,0.1273588240146637,0.2913111448287964,-0.04425732418894768,0.03179943189024925,-0.12915587425231934,0.07225360721349716,1.0949177742004395,0.06938410550355911,0.8652303814888,1.2966222763061523,38.48407153898105,-4.5282101390330425,-0.01085791,-0.026212718
Heatwave_Spain_2022_14,enfermo_estres,2022-07-10,9461.6708984375,593.284912109375,8359.0,12093.0,9393.9677734375,357.5586853027344,8704.0,11006.0,8437.5439453125,272.1871643066406,7857.0,9625.0,16123.11328125,983.6207885742188,14123.0,18752.0,14395.9052734375,1136.6492919921875,12123.0,20212.0,11476.6552734375,1025.3955078125,9454.0,16181.0,0.259856253862381,0.043386850506067276,0.15439225733280182,0.37809687852859497,0.2628268301486969,0.03512147068977356,0.18304431438446045,0.35973572731018066,0.057015057653188705,0.0515936054289341,-0.08164243400096893,0.20310470461845398,0.8965752124786377,0.09148982167243958,0.662365734577179,1.1778010129928589,38.53415495852034,-4.5317901953122375,0.005923152,0.0045088306
Heatwave_Spain_2022_15,enfermo_estres,2022-07-10,13432.08984375,1254.9268798828125,9010.0,16902.0,11447.8935546875,771.441162109375,8909.0,13656.0,9807.765625,474.9757995605469,7927.0,11264.0,18737.484375,1264.095947265625,10096.0,22459.0,20354.826171875,1782.368896484375,10009.0,24635.0,15733.529296875,1493.427490234375,8893.0,21130.0,0.16576804220676422,0.024278519675135612,0.03194153308868408,0.25448107719421387,0.24131931364536285,0.02005903422832489,0.05128338560461998,0.28863221406936646,-0.04044974595308304,0.03125245124101639,-0.10646893829107285,0.12320099025964737,1.086458683013916,0.0661458820104599,0.7806252241134644,1.2383105754852295,38.45667425779451,-4.49260750158476,-0.0247477,-0.03622459
Heatwave_Spain_2022_16,enfermo_estres,2022-07-10,10063.9775390625,995.3870849609375,8302.0,14134.0,9813.6181640625,664.995849609375,8657.0,12504.0,8767.185546875,510.8894348144531,7869.0,10712.0,16628.8359375,872.8862915039062,13039.0,19080.0,15649.75,1878.7840576171875,12025.0,22695.0,12640.7216796875,1820.5987548828125,9320.0,19862.0,0.24664771556854248,0.056880731135606766,0.10456251353025436,0.3825458884239197,0.2576008439064026,0.04352487251162529,0.12591101229190826,0.3646116554737091,0.03298702463507652,0.07091613113880157,-0.11734731495380402,0.20925423502922058,0.9451665282249451,0.13204801082611084,0.6539119482040405,1.2658969163894653,38.52743375237334,-4.52458059345543,0.004972279,0.0014919303
Heatwave_Spain_2022_17,enfermo_estres,2022-07-10,10445.1259765625,990.9307861328125,8374.0,13993.0,10044.611328125,659.40673828125,8746.0,12402.0,8925.7197265625,510.42669677734375,7934.0,10712.0,16546.609375,845.9627075195312,14230.0,19941.0,16169.474609375,1866.2171630859375,12211.0,22332.0,13219.42578125,1821.0438232421875,9500.0,19481.0,0.22692185640335083,0.04988686740398407,0.10498524457216263,0.4034556746482849,0.244532972574234,0.03725747764110565,0.13192538917064667,0.3843109905719757,0.014113584533333778,0.06279751658439636,-0.16104118525981903,0.21365752816200256,0.9794816374778748,0.11864833533763885,0.6479113101959229,1.3839071989059448,38.52259135475553,-4.5156628250952,0.0088965,0.0051106997
Heatwave_Spain_2022_18,enfermo_estres,2022-07-10,12511.41796875,1400.424072265625,9657.0,18092.0,10883.2978515625,727.2233276367188,9497.0,14117.0,9510.03125,437.1568908691406,8432.0,11163.0,17401.37109375,1223.9974365234375,14127.0,21903.0,19558.1796875,2197.501220703125,14940.0,26973.0,15796.3017578125,1934.4208984375,11707.0,22930.0,0.16512446105480194,0.029139677062630653,0.058969803154468536,0.28843531012535095,0.2302735149860382,0.014902901835739613,0.1809988021850586,0.29607531428337097,-0.05642694607377052,0.03163383528590202,-0.1323837786912918,0.07851723581552505,1.1219595670700073,0.07043713331222534,0.8543978333473206,1.3051667213439941,38.4833137461341,-4.496060967769191,0.0008636713,-0.009781558
Heatwave_Spain_2022_19,enfermo_estres,2022-07-10,12644.2841796875,1264.103759765625,9696.0,16727.0,10996.884765625,719.7958984375,9460.0,13585.0,9565.30078125,454.9249572753906,8480.0,11100.0,17792.279296875,1246.554931640625,14146.0,21596.0,19689.896484375,1983.3629150390625,14493.0,25473.0,15583.9111328125,1662.2537841796875,11476.0,21475.0,0.17022845149040222,0.025156144052743912,0.0993492379784584,0.3546844720840454,0.23581834137439728,0.015375292859971523,0.19592510163784027,0.3594479262828827,-0.049273304641246796,0.026924677193164825,-0.11094217002391815,0.14427970349788666,1.1052850484848022,0.05775820091366768,0.7478244304656982,1.2495723962783813,38.490166118341016,-4.509645795825965,-0.008232743,-0.026121631
Heatwave_Arizona_0,enfermo_estres,2023-07-15,9911.0029296875,5154.7685546875,0.0,20379.0,9276.541015625,4783.001953125,0.0,18648.0,8661.79296875,4461.3134765625,0.0,16867.0,12565.4560546875,6422.76953125,0.0,21767.0,11517.9345703125,5932.72119140625,0.0,20836.0,9995.7607421875,5134.42822265625,0.0,17523.0,0.11932027339935303,0.052980463951826096,-0.02558676339685917,0.29106801748275757,0.15092410147190094,0.04592812806367874,0.009895527735352516,0.3046632409095764,0.044168803840875626,0.04231898486614227,-0.0697033703327179,0.17990297079086304,0.9185164570808411,0.0770973190665245,0.6950546503067017,1.14985191822052,33.48695922840959,-112.02815706527689,0.0075858533,-0.004969161
Heatwave_Arizona_1,enfermo_estres,2023-07-15,8535.6416015625,5926.02783203125,0.0,16792.0,7936.2890625,5495.3037109375,0.0,15566.0,7314.73193359375,5061.419921875,0.0,14212.0,10992.7431640625,7599.904296875,0.0,20305.0,10037.8642578125,6962.080078125,0.0,18701.0,8670.236328125,6012.02587890625,0.0,16810.0,0.12631933391094208,0.03280195593833923,0.05043548718094826,0.2502337098121643,0.16154927015304565,0.027721932157874107,0.079525426030159,0.26175618171691895,0.04585590958595276,0.03317160904407501,-0.051972296088933945,0.1422272026538849,0.9142289757728577,0.06064188480377197,0.7509651184082031,1.1096429824829102,33.520422232703964,-111.99232436483024,-0.00050103664,-0.013772365
